354547,8806,2012-07-05 04:07:18,RT
137746,3998,2012-07-03 23:25:47,RT
378585,31534,2012-07-04 18:58:08,RT
244798,44264,2012-07-04 20:44:31,RT
119776,979,2012-07-04 11:53:36,RT
418290,57739,2012-07-04 03:12:47,RT
304764,177800,2012-07-04 02:38:13,RT
243962,88,2012-07-06 08:52:36,MT
368577,284227,2012-07-04 10:23:53,RT
156455,2071,2012-07-05 10:48:35,MT
52490,52475,2012-07-03 03:20:34,RE
373145,1877,2012-07-04 09:59:30,RT
363505,138,2012-07-03 00:05:31,RT
427851,27145,2012-07-04 05:20:33,RT
51434,88,2012-07-04 09:22:21,MT
228723,228724,2012-07-05 11:21:41,RT
16690,130451,2012-07-04 02:30:15,RE
113393,16344,2012-07-04 04:01:38,RT
186897,13136,2012-07-06 01:43:57,MT
41384,41386,2012-07-02 11:52:35,RT
299216,243650,2012-07-04 12:06:34,MT
338974,183380,2012-07-04 16:12:40,RE
79431,88,2012-07-04 00:55:19,RT
227634,104999,2012-07-04 09:58:03,RT
304781,88,2012-07-04 03:36:33,MT
204467,2280,2012-07-05 03:23:54,RT
37858,2567,2012-07-04 02:09:25,RT
71678,45946,2012-07-05 14:58:23,RE
12631,349,2012-07-03 15:48:07,MT
427897,2348,2012-07-04 14:42:28,RT
9331,32532,2012-07-04 03:08:14,RE
112921,206,2012-07-04 08:59:01,MT
386258,301,2012-07-04 00:47:50,RT
154266,31650,2012-07-05 02:27:15,RT
16205,16205,2012-07-04 06:38:25,MT
15249,130884,2012-07-04 08:00:12,RT
450245,13778,2012-07-03 12:14:46,MT
85744,9106,2012-07-04 06:51:59,RT
313941,28076,2012-07-04 01:58:06,MT
105038,73280,2012-07-05 22:47:19,RT
196565,65219,2012-07-05 00:43:24,MT
313842,79648,2012-07-04 04:59:21,RT
146626,146626,2012-07-04 08:06:21,MT
13508,13506,2012-07-04 08:23:09,RT
156022,59993,2012-07-04 00:42:54,RT
170187,3998,2012-07-04 07:25:54,MT
282145,40279,2012-07-04 08:47:00,RT
244604,205,2012-07-07 06:17:45,RT
28061,69237,2012-07-03 23:22:32,RT
279373,3998,2012-07-06 19:58:23,RT
108548,20244,2012-07-04 04:10:59,RT
35674,36875,2012-07-04 06:07:21,RT
14186,2179,2012-07-04 03:19:35,RT
195847,9858,2012-07-04 10:04:33,RT
445141,283,2012-07-04 08:03:17,RT
99388,2055,2012-07-04 08:14:15,RT
91880,88,2012-07-04 01:12:38,RT
89805,3604,2012-07-03 13:00:26,MT
257084,5193,2012-07-04 07:32:27,MT
419570,68278,2012-07-04 04:39:28,RT
117975,3419,2012-07-04 04:35:48,RT
382304,294416,2012-07-05 00:25:55,RT
363452,9964,2012-07-04 06:45:17,RE
261126,248,2012-07-04 14:37:15,RT
133374,394062,2012-07-04 03:03:06,RT
241818,37523,2012-07-04 07:56:54,RT
398000,88,2012-07-06 11:38:48,MT
152990,66287,2012-07-04 02:53:02,RT
182279,18608,2012-07-02 08:20:33,RT
230115,76165,2012-07-06 08:47:36,RT
255700,255701,2012-07-04 02:55:55,RT
273617,46029,2012-07-05 13:35:16,RT
234866,60961,2012-07-04 13:07:52,RT
61446,34519,2012-07-04 02:08:46,RT
219991,135517,2012-07-04 10:21:48,MT
16330,59195,2012-07-05 02:17:20,MT
23977,349,2012-07-04 00:40:56,RT
131733,531,2012-07-04 23:00:20,RT
279838,220,2012-07-04 08:13:15,RT
347112,43952,2012-07-04 12:36:17,RT
27553,88,2012-07-06 07:27:34,MT
38043,237726,2012-07-04 09:11:30,RT
73097,123733,2012-07-06 16:19:52,RT
82276,58035,2012-07-04 10:53:27,MT
239132,220,2012-07-05 07:59:37,RE
372456,39501,2012-07-04 03:08:16,RT
38833,5226,2012-07-03 23:45:29,MT
352039,2342,2012-07-06 12:38:02,MT
79604,165153,2012-07-04 01:51:53,RE
46471,46454,2012-07-04 08:17:31,MT
408014,54039,2012-07-04 05:18:49,RT
418902,362260,2012-07-02 17:33:10,RE
131468,14156,2012-07-04 10:36:44,RE
209363,42922,2012-07-04 07:17:36,RT
79359,14075,2012-07-04 01:54:07,RT
303217,519,2012-07-01 23:15:21,RT
16695,13854,2012-07-04 02:10:11,MT
100841,979,2012-07-04 13:45:56,RT
235473,35376,2012-07-03 23:31:36,MT
51265,2237,2012-07-06 04:19:44,MT
250436,20246,2012-07-04 01:52:59,RT
10826,8016,2012-07-04 22:37:01,RT
9391,385,2012-07-02 08:17:14,RE
264478,75369,2012-07-05 10:42:25,RT
134728,88623,2012-07-04 07:52:36,RT
187878,54222,2012-07-06 22:39:36,RT
22107,5307,2012-07-04 03:34:15,RT
138060,6940,2012-07-06 05:02:27,MT
265182,180857,2012-07-04 04:39:15,RT
302002,1988,2012-07-05 06:58:30,RT
258580,88,2012-07-03 23:33:02,MT
69104,65887,2012-07-04 00:32:03,RE
