235590,4380,2012-07-04 03:13:03,RE
3972,3972,2012-07-03 10:48:52,MT
88951,6940,2012-07-03 23:53:54,RT
10859,29226,2012-07-04 06:00:27,RT
181953,29081,2012-07-04 02:54:16,MT
185275,2941,2012-07-06 09:14:38,MT
160045,88,2012-07-04 00:22:02,MT
380960,69237,2012-07-04 02:32:36,RT
151994,17004,2012-07-04 17:05:56,RT
97155,11095,2012-07-04 00:27:33,RT
90105,283,2012-07-05 21:27:01,RT
53508,677,2012-07-04 01:39:42,RT
222265,9363,2012-07-04 10:43:20,RT
423518,35248,2012-07-04 11:28:40,RT
172420,5335,2012-07-04 03:39:51,MT
46987,46979,2012-07-03 23:46:14,RT
213750,93811,2012-07-04 10:52:01,RT
50142,4708,2012-07-04 13:19:28,RT
163818,15538,2012-07-04 02:05:03,RT
314335,132690,2012-07-04 08:59:47,RT
432533,8903,2012-07-03 13:05:40,MT
86320,88,2012-07-04 01:58:26,RT
191987,18319,2012-07-05 00:37:33,MT
165364,2417,2012-07-05 02:32:12,MT
110353,1270,2012-07-04 06:28:06,MT
24409,88,2012-07-04 10:46:28,RT
185849,245,2012-07-05 02:21:20,RT
315790,42177,2012-07-04 04:22:53,RT
285488,8767,2012-07-04 17:49:07,MT
349549,88,2012-07-04 18:19:59,RT
19243,70048,2012-07-04 13:20:57,RT
106774,31305,2012-07-03 17:03:13,MT
304896,16296,2012-07-04 17:42:11,MT
392088,677,2012-07-04 00:58:29,RT
317139,46947,2012-07-04 13:08:25,RT
252899,252901,2012-07-04 09:49:25,MT
33269,13390,2012-07-06 12:57:35,MT
360192,396390,2012-07-03 05:51:13,RE
112944,349,2012-07-03 10:51:38,RT
247736,185807,2012-07-05 00:36:13,RT
165636,132151,2012-07-05 03:32:18,RT
187431,13765,2012-07-04 03:44:52,RT
284631,213171,2012-07-04 03:58:21,RT
264868,153717,2012-07-04 18:42:09,RT
133041,382069,2012-07-04 12:41:45,MT
81602,250519,2012-07-01 13:54:18,RE
218437,3419,2012-07-03 02:24:06,RT
26299,3237,2012-07-06 09:11:20,RT
313569,313569,2012-07-05 13:20:33,MT
307336,2676,2012-07-06 12:57:19,RT
83468,91040,2012-07-05 03:46:06,RT
228992,115382,2012-07-05 07:10:02,RT
455528,11328,2012-07-03 02:08:41,MT
136892,88,2012-07-04 02:50:19,RT
418724,2668,2012-07-04 03:04:49,RT
163730,14572,2012-07-04 07:37:35,RT
379210,102734,2012-07-04 18:28:21,RT
220058,8984,2012-07-06 12:50:37,MT
166219,480,2012-07-05 06:36:03,RT
100228,30494,2012-07-04 12:45:48,MT
326051,49179,2012-07-05 06:09:30,RT
353438,252174,2012-07-04 06:27:00,RT
237091,57122,2012-07-05 02:11:34,RT
332559,7592,2012-07-04 10:40:58,RT
220485,5795,2012-07-04 19:09:49,RT
64019,18319,2012-07-05 03:52:28,MT
249388,1343,2012-07-05 09:28:20,RT
32979,1945,2012-07-04 09:08:20,RT
227016,36371,2012-07-06 03:51:56,RT
327655,327655,2012-07-06 11:49:41,MT
114857,86909,2012-07-03 04:32:28,RT
211702,6940,2012-07-04 00:41:50,MT
67335,67335,2012-07-07 02:26:42,MT
333178,298274,2012-07-04 05:42:31,MT
333621,103612,2012-07-04 05:11:07,RT
365550,7592,2012-07-04 07:19:59,RT
77602,3369,2012-07-01 13:33:24,MT
106517,94990,2012-07-05 02:39:03,RE
135856,21915,2012-07-06 16:51:00,MT
28802,88,2012-07-03 09:09:51,RT
34953,6940,2012-07-05 00:42:17,RT
16970,22990,2012-07-04 15:03:29,MT
195103,65503,2012-07-05 07:36:58,RT
28817,8294,2012-07-04 05:54:54,RT
93110,14454,2012-07-04 03:51:45,RT
437135,27179,2012-07-04 12:01:46,RT
10765,14813,2012-07-04 06:29:32,RT
377816,2898,2012-07-04 12:42:40,RT
396305,16358,2012-07-04 06:05:54,MT
143559,15536,2012-07-05 06:39:56,RT
416301,33286,2012-07-04 01:50:36,RT
60872,34870,2012-07-06 11:44:02,MT
199182,31650,2012-07-06 12:34:50,RT
81646,5005,2012-07-05 22:27:25,MT
434212,28238,2012-07-04 19:45:36,RT
4216,677,2012-07-04 03:32:50,RT
