101751,58522,2012-07-04 13:01:34,MT
408997,198369,2012-07-04 01:31:28,MT
65059,132300,2012-07-05 05:09:23,RT
16468,7274,2012-07-04 12:22:58,RT
207127,82063,2012-07-05 17:21:06,RT
419577,12281,2012-07-03 06:00:57,MT
118637,347461,2012-07-04 17:55:01,RT
451292,308,2012-07-03 09:03:47,RT
103278,32972,2012-07-02 04:14:52,MT
114701,3998,2012-07-04 00:53:00,MT
128237,50920,2012-07-04 00:27:46,RT
54065,485,2012-07-05 17:59:17,RT
312325,16783,2012-07-04 05:39:37,MT
80662,64906,2012-07-04 08:42:39,RT
152345,55658,2012-07-04 11:00:19,MT
6909,1988,2012-07-04 00:49:30,MT
71553,14611,2012-07-05 00:31:04,RT
428063,144119,2012-07-05 03:49:51,RT
439428,29014,2012-07-04 04:27:30,MT
52293,88,2012-07-03 23:10:53,MT
432969,502,2012-07-04 15:12:17,RT
272753,26078,2012-07-03 13:40:36,RT
323077,19913,2012-07-03 16:31:38,RT
411817,308,2012-07-02 10:59:52,RT
454242,349,2012-07-04 12:31:40,RT
227007,16713,2012-07-04 13:56:39,RT
296644,17004,2012-07-05 00:26:16,RT
25326,349,2012-07-04 12:16:38,RT
20191,78171,2012-07-04 03:32:19,RT
322000,2567,2012-07-05 12:09:47,RT
377992,9964,2012-07-05 11:50:44,RT
145206,2156,2012-07-04 04:48:33,RT
360415,16452,2012-07-04 07:47:42,RT
430852,1988,2012-07-04 00:35:23,RT
276658,1553,2012-07-06 05:09:30,RT
7375,26,2012-07-04 12:11:16,RT
382574,12498,2012-07-04 06:22:36,RT
216155,3998,2012-07-04 05:16:01,MT
92639,34268,2012-07-04 02:37:40,RT
310519,23012,2012-07-04 03:39:29,RT
384346,117155,2012-07-04 04:05:49,RT
127299,90170,2012-07-05 09:49:25,RE
298551,14577,2012-07-03 01:12:33,RT
240987,519,2012-07-04 00:47:12,RT
196214,1988,2012-07-04 01:44:31,RT
42845,144114,2012-07-04 00:54:03,MT
71971,16527,2012-07-04 14:39:57,RT
424810,12513,2012-07-03 05:53:49,RT
328759,9964,2012-07-06 14:50:03,RT
381875,393001,2012-07-06 10:40:15,RT
308946,88,2012-07-03 23:15:29,RT
119445,29743,2012-07-05 05:24:29,RT
414477,88,2012-07-03 08:24:26,RT
286945,59702,2012-07-05 10:13:20,MT
97978,48551,2012-07-04 00:32:55,MT
140639,598,2012-07-04 19:04:57,MT
356263,39511,2012-07-04 10:59:49,RT
177743,2417,2012-07-02 17:36:55,MT
226798,88,2012-07-04 02:04:27,MT
