46103,71,2012-07-06 19:23:53,RT
181190,316,2012-07-06 00:15:30,MT
5923,50196,2012-07-07 04:09:17,RT
3547,3998,2012-07-03 14:00:38,RT
278404,190181,2012-07-04 02:50:21,RT
309013,2874,2012-07-04 12:50:39,MT
189107,857,2012-07-04 02:38:26,RT
31148,15707,2012-07-06 11:38:24,RT
130037,88,2012-07-06 16:21:22,MT
253474,16214,2012-07-05 04:08:11,RT
103249,208845,2012-07-04 07:55:09,RT
101261,339667,2012-07-04 11:54:44,RE
231233,2175,2012-07-04 01:19:48,MT
49122,38328,2012-07-04 10:11:26,MT
234316,88,2012-07-04 03:15:33,RT
299866,14454,2012-07-04 18:06:53,RT
147832,10622,2012-07-04 08:32:32,RT
317839,317839,2012-07-05 06:40:55,MT
21587,97812,2012-07-05 05:07:00,RE
242001,40797,2012-07-04 05:16:27,MT
315958,88,2012-07-04 01:35:42,RT
48641,193299,2012-07-04 12:42:50,RE
20968,101039,2012-07-04 05:20:49,RT
394313,301,2012-07-04 06:51:05,MT
369971,54039,2012-07-04 01:53:25,RT
166250,4888,2012-07-04 11:23:38,RT
177272,2014,2012-07-05 06:54:59,MT
300050,294416,2012-07-05 00:25:12,RT
63458,88,2012-07-04 05:17:34,RT
292929,38225,2012-07-04 09:59:08,MT
361581,677,2012-07-04 00:44:49,RT
383679,677,2012-07-04 05:38:41,MT
8740,9021,2012-07-04 09:57:17,RT
170536,88,2012-07-02 00:32:04,MT
377893,5628,2012-07-04 10:58:35,RT
131814,1828,2012-07-06 08:54:02,RT
27898,70853,2012-07-04 08:47:18,MT
55480,88,2012-07-03 08:24:48,RT
224002,69417,2012-07-04 11:54:22,RT
197180,245,2012-07-05 11:14:50,RE
241157,283,2012-07-05 16:28:32,RT
190501,126179,2012-07-05 15:33:54,MT
15439,88,2012-07-04 00:53:53,RT
84394,1837,2012-07-06 18:22:32,RT
274459,274460,2012-07-04 15:37:26,RT
287653,22883,2012-07-04 13:33:10,MT
12197,50901,2012-07-04 02:10:59,RT
273979,18536,2012-07-05 03:16:58,MT
196389,13633,2012-07-05 04:05:28,RT
380300,153105,2012-07-06 00:34:01,MT
151930,218079,2012-07-05 16:52:20,RE
101765,9881,2012-07-04 03:14:46,RT
259489,26152,2012-07-04 05:03:17,MT
29159,29159,2012-07-04 16:11:34,MT
116893,5226,2012-07-04 01:58:43,RT
404788,12965,2012-07-05 03:05:08,RE
76918,1988,2012-07-04 01:45:59,RT
320414,68278,2012-07-04 03:20:25,RT
54262,49089,2012-07-05 14:57:40,MT
132880,349,2012-07-04 01:44:29,RT
382762,23801,2012-07-04 17:11:06,MT
159769,81,2012-07-05 09:54:49,RT
63835,95409,2012-07-04 05:48:29,MT
142575,143500,2012-07-04 14:33:58,RT
185186,38384,2012-07-05 12:02:06,RT
209690,129563,2012-07-05 17:17:53,RT
392706,37563,2012-07-04 01:54:25,RT
332351,1343,2012-07-04 06:06:33,RT
46233,2080,2012-07-03 12:02:18,RE
212053,420655,2012-07-04 04:58:01,RE
226238,1988,2012-07-05 08:43:19,RT
392545,4446,2012-07-04 12:53:13,RT
53285,33849,2012-07-02 12:08:42,MT
35932,18012,2012-07-05 03:44:41,MT
284937,127853,2012-07-04 07:05:31,RT
238344,31955,2012-07-04 00:50:07,RT
56164,403,2012-07-04 05:28:56,RT
162402,202696,2012-07-02 08:13:19,MT
58074,13813,2012-07-04 01:35:56,MT
304934,519,2012-07-04 09:04:47,MT
268847,137039,2012-07-03 09:58:08,MT
243243,20295,2012-07-04 02:42:56,RT
88355,2567,2012-07-04 03:23:20,RT
265450,317,2012-07-06 14:21:56,RE
268728,107241,2012-07-04 04:42:51,RT
350611,59195,2012-07-04 03:08:06,MT
108134,88,2012-07-04 01:31:47,RT
436668,375504,2012-07-04 07:31:24,RT
43242,3984,2012-07-07 09:20:34,MT
47409,115917,2012-07-06 06:04:07,RT
16772,8016,2012-07-04 22:28:26,MT
250577,80226,2012-07-05 08:16:22,MT
173826,370,2012-07-04 02:24:09,RT
176065,503,2012-07-05 04:36:18,RT
90971,73638,2012-07-04 12:10:29,RT
160693,68099,2012-07-06 08:20:46,RT
128070,43597,2012-07-01 23:48:38,RT
168080,37561,2012-07-05 12:15:07,RT
128905,130412,2012-07-04 04:18:22,RT
89594,7566,2012-07-04 10:37:08,RE
393619,14454,2012-07-04 10:52:09,RT
133471,211885,2012-07-04 07:10:46,RE
367852,30799,2012-07-04 01:33:48,RT
7111,4524,2012-07-04 18:40:37,RT
114288,48047,2012-07-04 07:03:34,MT
36351,17358,2012-07-04 05:13:20,RT
354550,26352,2012-07-04 15:05:44,RT
423401,322,2012-07-04 10:16:35,RT
30714,3571,2012-07-04 06:13:34,RT
344283,68285,2012-07-04 12:25:55,MT
147353,31664,2012-07-04 02:22:57,RT
343482,37526,2012-07-04 10:47:56,RT
196861,101034,2012-07-05 13:39:14,RT
320390,37832,2012-07-05 05:21:41,RT
124263,213739,2012-07-04 01:27:50,RE
445711,3393,2012-07-04 22:40:34,RT
229649,349,2012-07-02 08:18:28,RT
17061,3141,2012-07-04 05:27:27,MT
360466,13854,2012-07-06 08:45:28,MT
62391,5193,2012-07-07 13:33:18,RT
59541,59343,2012-07-04 15:09:38,MT
314557,40558,2012-07-07 08:24:11,RT
93675,110606,2012-07-04 02:06:19,MT
426096,88,2012-07-04 01:37:27,RT
444743,5245,2012-07-05 01:21:36,MT
26070,44179,2012-07-05 01:17:33,MT
74769,15794,2012-07-04 10:41:30,MT
108666,21987,2012-07-04 00:29:21,RT
297734,1988,2012-07-04 02:27:16,RT
101832,104679,2012-07-05 04:06:12,RT
327101,124569,2012-07-03 23:46:12,RT
127593,301,2012-07-04 00:21:30,RT
5554,5566,2012-07-04 02:11:25,MT
99678,52293,2012-07-03 15:03:42,RT
168893,36617,2012-07-05 10:45:13,RE
16990,12751,2012-07-03 01:39:06,MT
22788,159268,2012-07-04 04:36:52,RT
14565,16527,2012-07-04 06:18:21,MT
195433,383,2012-07-04 05:02:05,RT
289859,17729,2012-07-05 09:08:49,RT
271187,4895,2012-07-05 05:31:16,RT
175233,13808,2012-07-04 03:14:46,RT
349270,85437,2012-07-04 23:07:23,RT
338745,35481,2012-07-05 13:18:47,RT
162152,63378,2012-07-04 08:58:08,RT
375275,2417,2012-07-04 03:46:46,MT
383117,88,2012-07-04 03:42:52,MT
148220,130884,2012-07-04 21:05:20,RT
279404,23037,2012-07-04 03:13:45,RT
138026,59195,2012-07-04 12:03:07,MT
316349,34719,2012-07-04 03:22:15,RT
207038,33480,2012-07-05 05:24:44,MT
57942,88,2012-07-02 08:16:23,MT
419845,8421,2012-07-04 03:14:01,RT
407840,422546,2012-07-04 11:35:31,MT
113366,13795,2012-07-05 05:48:16,RT
107565,88,2012-07-06 07:28:01,MT
108734,145146,2012-07-04 04:16:49,RT
226284,80226,2012-07-05 08:02:33,RT
185998,194961,2012-07-04 04:27:17,MT
104439,161074,2012-07-04 08:47:29,RT
114768,2417,2012-07-05 15:02:23,MT
76102,6940,2012-07-01 16:16:34,RT
41248,677,2012-07-04 09:20:20,RT
279618,88,2012-07-04 02:16:56,MT
288000,16452,2012-07-04 07:34:15,RT
159929,153964,2012-07-04 14:23:33,MT
61633,71,2012-07-06 19:31:15,RT
58750,58751,2012-07-04 02:23:23,RT
53661,53842,2012-07-04 05:15:10,MT
147968,21389,2012-07-05 16:04:57,MT
264948,16783,2012-07-04 19:58:38,MT
14020,47015,2012-07-04 02:05:44,RT
357716,248,2012-07-04 05:19:46,MT
365529,147884,2012-07-03 11:07:18,RT
142103,1988,2012-07-04 00:54:31,RT
130500,301,2012-07-04 00:15:30,MT
190349,3390,2012-07-04 05:05:07,RT
15933,156570,2012-07-04 04:28:45,RT
76787,130884,2012-07-04 08:54:07,RT
182533,489,2012-07-04 05:10:52,RT
315428,7533,2012-07-07 04:48:32,MT
315730,68278,2012-07-04 04:19:38,RT
325779,59195,2012-07-04 01:28:06,MT
41588,356,2012-07-04 04:28:40,MT
226546,226542,2012-07-04 17:15:33,RE
377000,5438,2012-07-04 06:18:56,RT
124474,14564,2012-07-03 12:05:54,RT
201329,213,2012-07-04 10:34:32,RT
29519,134095,2012-07-04 05:09:31,RT
397168,88,2012-07-05 10:56:18,MT
299479,68729,2012-07-04 17:54:23,RT
95651,3469,2012-07-05 03:20:06,RT
105143,9021,2012-07-04 00:12:07,RT
434085,49182,2012-07-04 05:22:24,RT
162206,24227,2012-07-04 03:35:51,RT
342747,34312,2012-07-04 03:16:59,RT
183758,12662,2012-07-05 03:02:14,MT
283884,188122,2012-07-04 02:09:47,RT
295478,7782,2012-07-04 15:52:39,MT
50126,1206,2012-07-04 01:00:36,MT
298908,6948,2012-07-04 04:59:00,RT
1857,280,2012-07-04 06:57:30,RT
