175209,60620,2012-07-04 07:30:18,MT
385803,88,2012-07-04 03:38:07,RT
217397,12751,2012-07-04 08:45:40,RT
368059,294416,2012-07-06 00:41:49,MT
166791,101239,2012-07-05 16:41:34,RT
140115,23139,2012-07-04 13:49:43,MT
37843,16527,2012-07-04 09:02:10,MT
13275,2177,2012-07-04 02:45:54,RE
238289,260376,2012-07-05 20:16:53,RT
68603,3771,2012-07-04 07:52:43,RT
8568,387,2012-07-02 16:42:58,RT
358116,156903,2012-07-05 05:53:24,RT
390696,390695,2012-07-05 09:21:20,MT
38819,33833,2012-07-03 23:12:58,RT
273699,273699,2012-07-04 09:51:46,MT
261274,677,2012-07-04 00:36:07,MT
326630,104046,2012-07-06 16:37:50,RT
264486,69237,2012-07-04 15:47:33,MT
76916,217476,2012-07-05 08:21:39,RE
331580,85766,2012-07-04 14:19:58,RT
103447,47885,2012-07-04 13:35:37,MT
26598,12514,2012-07-05 01:09:27,RT
108272,88,2012-07-04 01:30:46,RT
282494,206,2012-07-04 08:50:20,MT
68313,69237,2012-07-03 21:46:25,RT
105003,114881,2012-07-04 10:53:01,MT
85856,88,2012-07-04 03:51:49,MT
199941,87643,2012-07-06 09:24:24,RT
194538,6940,2012-07-04 10:41:23,RT
225303,88,2012-07-04 08:54:56,RT
144005,13638,2012-07-05 05:47:28,RT
343149,6948,2012-07-04 10:13:56,RT
327519,31028,2012-07-04 07:19:45,RT
146039,995,2012-07-04 02:01:25,RT
417829,95905,2012-07-04 08:01:21,RT
60848,451156,2012-07-04 08:46:04,RE
52183,13669,2012-07-05 15:28:41,MT
55476,88,2012-07-04 08:14:39,RT
334799,26352,2012-07-04 07:14:10,RT
409919,2417,2012-07-03 10:55:23,RT
387977,31231,2012-07-04 08:10:35,MT
225947,677,2012-07-04 00:55:21,RT
152081,31650,2012-07-05 00:01:58,RT
82734,349,2012-07-04 02:20:01,RT
416870,7436,2012-07-04 11:07:18,RT
18637,358,2012-07-05 10:46:38,MT
199561,677,2012-07-04 01:11:04,RT
156759,166548,2012-07-04 12:26:48,RT
47506,5335,2012-07-04 01:19:48,RE
89805,10392,2012-07-04 20:00:05,MT
146727,40973,2012-07-04 11:19:43,RT
89367,41725,2012-07-04 02:31:36,RT
80795,34320,2012-07-04 01:59:11,MT
30950,7513,2012-07-03 22:42:00,MT
119761,53449,2012-07-04 01:38:24,RT
91078,88,2012-07-04 02:25:58,MT
188636,2342,2012-07-04 04:29:00,RT
398451,960,2012-07-04 15:39:41,RE
93337,73933,2012-07-05 03:48:43,RT
13654,20402,2012-07-04 03:49:42,RT
377119,349,2012-07-04 04:39:41,RT
16490,5306,2012-07-04 07:56:05,RT
271913,245,2012-07-04 19:21:06,RT
266194,677,2012-07-04 01:28:24,RT
191096,220,2012-07-05 17:43:30,RE
148059,1574,2012-07-04 20:43:58,RT
194063,87681,2012-07-04 14:44:53,RT
135096,1852,2012-07-03 13:42:09,MT
176577,176577,2012-07-05 04:16:13,MT
48530,48530,2012-07-05 16:37:47,MT
13655,13416,2012-07-04 01:23:20,RT
284559,88,2012-07-04 04:10:51,MT
290197,27622,2012-07-06 13:29:17,RT
300685,300683,2012-07-05 09:17:10,MT
143749,7274,2012-07-05 13:20:10,RT
175980,42909,2012-07-05 03:11:47,RT
95082,75193,2012-07-04 15:33:48,RT
77058,64911,2012-07-02 17:59:52,MT
216369,5193,2012-07-03 19:39:35,RT
325139,69417,2012-07-04 23:20:25,RT
182911,5188,2012-07-05 14:01:59,RT
414172,63327,2012-07-05 08:23:18,RT
100859,100858,2012-07-04 05:27:52,MT
426646,383,2012-07-04 01:07:44,MT
169096,26,2012-07-04 12:57:33,RT
246465,1988,2012-07-04 05:36:26,RT
78328,3393,2012-07-04 23:06:19,RT
391269,16358,2012-07-05 07:47:54,RT
440429,88,2012-07-04 06:48:45,MT
82352,200130,2012-07-05 16:47:57,RT
134135,88,2012-07-04 00:20:22,RT
69127,6940,2012-07-03 10:32:28,RT
241606,51742,2012-07-04 22:39:10,RT
270186,3845,2012-07-04 07:53:10,RT
330829,74136,2012-07-04 11:15:31,RT
89746,88,2012-07-04 04:05:00,MT
163568,88,2012-07-03 10:17:00,RT
26396,8,2012-07-03 18:26:46,RT
246484,88,2012-07-04 12:57:01,RT
351331,67282,2012-07-04 05:11:01,MT
398388,88,2012-07-07 01:56:08,RE
24746,5965,2012-07-04 08:43:46,RT
85577,26383,2012-07-04 07:52:11,RE
113616,3845,2012-07-04 05:23:18,RT
75837,66053,2012-07-05 00:54:42,RT
370329,88,2012-07-04 13:18:12,RT
220224,3571,2012-07-04 14:00:18,RT
38377,38377,2012-07-04 07:00:40,MT
143812,2014,2012-07-06 11:09:09,MT
137771,26774,2012-07-04 06:25:43,MT
291787,229041,2012-07-04 03:44:02,RE
456186,5005,2012-07-04 18:03:37,RT
86131,28480,2012-07-04 08:38:20,MT
9017,2342,2012-07-06 13:52:15,RT
77890,213714,2012-07-04 03:02:38,RE
19648,6308,2012-07-05 10:31:29,RT
380949,519,2012-07-03 21:57:12,RT
73954,10005,2012-07-04 01:09:23,MT
309594,2941,2012-07-05 16:36:19,RT
159063,9492,2012-07-04 07:53:06,RT
1071,88,2012-07-04 00:05:31,MT
362232,6948,2012-07-07 05:16:31,RT
311205,12266,2012-07-05 17:02:33,MT
275225,52562,2012-07-04 02:28:44,RT
335078,88,2012-07-04 00:46:54,MT
162048,13249,2012-07-04 15:27:56,RT
115603,40297,2012-07-04 11:17:23,RT
399758,6948,2012-07-05 10:46:39,RT
250488,200585,2012-07-04 16:37:59,MT
231354,677,2012-07-04 00:45:37,RT
95781,36298,2012-07-07 15:07:34,MT
240702,88,2012-07-04 07:49:50,RE
205691,182127,2012-07-04 15:31:53,RE
183496,26136,2012-07-01 04:29:06,RT
59109,59113,2012-07-04 12:02:44,MT
419193,21694,2012-07-03 19:43:37,RT
286222,21870,2012-07-02 01:08:22,RT
70616,7442,2012-07-06 09:43:51,RT
264740,245,2012-07-04 19:20:00,RT
382311,59159,2012-07-04 12:03:06,RT
37428,20375,2012-07-04 01:34:08,MT
83015,2417,2012-07-04 10:43:18,MT
355770,98533,2012-07-05 01:22:20,MT
166859,3571,2012-07-04 08:52:43,RT
103617,78389,2012-07-05 23:24:48,RT
101208,8252,2012-07-05 15:43:07,RT
383381,37559,2012-07-04 23:32:19,RT
102477,6940,2012-07-04 01:41:39,MT
51857,84,2012-07-04 05:00:42,RT
855,88,2012-07-06 08:01:28,MT
359648,359649,2012-07-06 06:23:24,RE
150296,3193,2012-07-04 08:02:10,RT
187665,62578,2012-07-05 01:26:17,RT
375126,34268,2012-07-04 05:59:49,RT
14807,14454,2012-07-04 02:27:35,RT
82018,86824,2012-07-04 03:58:46,RT
164781,40797,2012-07-05 08:08:42,RT
7501,93334,2012-07-04 06:45:04,RE
109408,3393,2012-07-04 21:04:58,RT
155960,85766,2012-07-05 03:06:44,RT
367219,1959,2012-07-05 12:39:06,RT
283883,3237,2012-07-03 17:02:00,RT
16820,3570,2012-07-05 01:54:51,MT
321453,6958,2012-07-05 13:07:49,RT
102576,1988,2012-07-04 00:42:47,MT
7982,4368,2012-07-03 14:37:16,RT
78490,14565,2012-07-05 00:29:03,RE
124148,6940,2012-07-03 16:07:05,RT
62420,176104,2012-07-05 23:28:20,RT
194000,4446,2012-07-04 12:45:58,RT
75798,3998,2012-07-04 01:50:47,RT
82539,14602,2012-07-04 12:33:39,MT
182303,96622,2012-07-04 16:59:54,RT
74213,280,2012-07-04 06:48:29,RT
107585,15,2012-07-04 02:33:50,MT
145086,245,2012-07-04 21:08:25,RT
425774,677,2012-07-04 05:33:05,MT
230645,4446,2012-07-04 16:29:09,RT
144783,1988,2012-07-03 03:55:10,RT
116752,14564,2012-07-04 07:57:59,RT
79105,77595,2012-07-04 01:45:45,RT
161659,34702,2012-07-04 01:20:00,RE
359870,14625,2012-07-05 14:25:24,RT
20710,88,2012-07-03 23:40:47,RT
354257,26186,2012-07-04 01:47:31,RT
322609,126038,2012-07-04 08:04:43,RT
57521,19913,2012-07-04 06:28:07,RE
119637,15,2012-07-04 02:19:07,MT
395917,88,2012-07-04 00:59:44,RT
49707,14454,2012-07-04 08:38:00,RT
9060,13813,2012-07-02 08:16:08,RT
402358,39124,2012-07-04 02:11:57,MT
156837,88,2012-07-04 09:16:17,MT
257041,1895,2012-07-04 00:15:33,RT
109700,2014,2012-07-05 12:40:57,MT
23388,40964,2012-07-04 07:55:08,MT
451705,14625,2012-07-05 14:22:19,RE
241969,268,2012-07-04 10:04:33,RT
64523,20624,2012-07-03 23:39:22,RT
43179,468,2012-07-04 07:56:27,RT
22692,28285,2012-07-06 02:27:32,MT
349958,349959,2012-07-04 06:14:34,RT
35114,4909,2012-07-04 09:56:23,MT
162085,519,2012-07-01 09:10:07,MT
174310,11946,2012-07-04 03:05:08,MT
39989,46820,2012-07-04 09:18:28,RT
297797,3998,2012-07-04 00:57:37,MT
11909,12818,2012-07-04 04:23:52,MT
122680,30225,2012-07-02 03:56:47,RT
353550,133394,2012-07-04 05:57:19,RT
199773,71726,2012-07-04 07:16:26,RE
3362,677,2012-07-04 00:33:36,MT
38456,66269,2012-07-02 09:55:12,RT
35034,34963,2012-07-04 02:02:23,RT
190269,8016,2012-07-05 05:39:40,RT
292462,12465,2012-07-04 03:18:54,RT
8442,2320,2012-07-04 06:00:02,RT
307768,11946,2012-07-03 22:48:09,RT
57019,51757,2012-07-04 06:18:56,MT
354643,46117,2012-07-04 22:04:06,RT
120487,206,2012-07-04 04:39:11,MT
234211,77,2012-07-04 19:03:53,RT
99314,88,2012-07-04 03:13:15,RT
171798,43,2012-07-04 06:23:16,RT
417571,124821,2012-07-04 16:51:09,MT
204784,3998,2012-07-04 01:04:39,MT
32534,26153,2012-07-04 00:56:52,RT
372969,31975,2012-07-06 09:42:28,RT
107645,505,2012-07-05 05:47:19,RT
124003,26079,2012-07-06 00:25:16,RT
269240,156665,2012-07-04 11:59:01,RT
319570,352,2012-07-04 12:06:23,RT
391393,93474,2012-07-04 10:45:33,RT
262314,69417,2012-07-05 01:04:14,RT
234931,12767,2012-07-04 01:39:29,RT
92247,23464,2012-07-04 10:07:17,RT
16326,188032,2012-07-02 14:17:25,RT
36175,60021,2012-07-07 07:26:31,MT
178208,511,2012-07-04 10:26:12,RT
352781,170090,2012-07-04 02:21:40,RT
445089,1988,2012-07-04 00:17:25,RT
26787,677,2012-07-04 06:04:23,MT
43433,77,2012-07-04 10:16:14,RT
52199,28962,2012-07-04 01:21:23,RT
19913,289905,2012-07-04 00:45:10,MT
22817,3726,2012-07-04 02:27:22,RT
