169753,468,2012-07-04 21:32:42,RT
52668,14454,2012-07-04 04:48:47,RT
134181,5438,2012-07-04 06:18:17,RT
111908,19193,2012-07-04 00:58:26,RT
222687,15261,2012-07-07 01:02:46,MT
33827,33827,2012-07-05 09:51:41,MT
138800,2009,2012-07-05 18:23:16,RT
379247,34719,2012-07-04 14:23:53,RT
22627,59281,2012-07-04 07:37:52,RT
440981,54258,2012-07-04 01:01:16,RT
411085,205,2012-07-04 01:03:56,RT
378544,137404,2012-07-06 04:47:38,MT
440645,19913,2012-07-04 02:48:49,RT
293114,531,2012-07-05 00:25:39,MT
89805,42170,2012-07-02 08:14:00,MT
287047,93502,2012-07-03 05:48:13,RT
245242,245245,2012-07-04 07:50:59,MT
106277,34719,2012-07-04 03:15:25,RT
289990,88,2012-07-04 00:37:55,RT
440671,5011,2012-07-04 01:16:13,MT
240990,7756,2012-07-04 02:50:27,RT
190575,33488,2012-07-04 09:50:44,RT
160513,195024,2012-07-04 10:58:19,RT
394814,16460,2012-07-04 12:49:53,MT
375391,7533,2012-07-05 00:21:55,RT
61097,14549,2012-07-05 13:59:15,RT
163958,44922,2012-07-04 08:24:27,MT
392142,59195,2012-07-04 01:27:25,MT
257711,52470,2012-07-04 06:40:46,MT
432040,236,2012-07-04 17:39:24,RT
330347,88572,2012-07-04 08:18:09,MT
343149,88,2012-07-04 10:15:39,MT
26720,88,2012-07-04 01:06:45,RT
176255,21309,2012-07-04 15:59:02,RT
77094,88,2012-07-04 02:11:00,RT
422808,16783,2012-07-04 04:51:26,MT
397175,14557,2012-07-04 14:12:53,RT
8442,26398,2012-07-03 11:55:02,RT
254197,216,2012-07-05 03:33:29,RT
323793,59195,2012-07-05 10:15:00,RT
139890,16708,2012-07-04 03:02:14,RT
3027,46328,2012-07-04 20:30:55,RE
288504,13383,2012-07-04 01:08:46,RT
98288,220,2012-07-04 08:19:01,RT
371454,3237,2012-07-05 12:18:37,RT
239310,42209,2012-07-04 16:47:47,RT
428777,14454,2012-07-04 02:24:58,RT
321928,7533,2012-07-05 01:39:14,RT
420271,14572,2012-07-04 14:59:15,RT
74136,74136,2012-07-04 11:15:37,MT
243754,152360,2012-07-05 06:20:36,MT
15214,94,2012-07-06 08:00:59,MT
115712,1373,2012-07-04 01:15:02,MT
271401,70080,2012-07-04 08:41:51,RT
93957,18662,2012-07-04 10:31:18,RT
353330,353329,2012-07-07 09:22:02,RT
257175,283,2012-07-05 16:30:27,RT
416545,67580,2012-07-04 19:00:53,RT
