283607,42,2012-07-04 06:47:20,RT
161301,7514,2012-07-04 09:24:43,MT
352159,14572,2012-07-04 02:23:53,RT
128902,12352,2012-07-04 22:29:17,RT
235154,2138,2012-07-04 03:05:44,RT
154480,80295,2012-07-02 00:56:38,MT
48265,10916,2012-07-04 06:34:59,MT
335343,35216,2012-07-04 15:18:01,MT
129069,53858,2012-07-04 01:00:40,RT
17746,519,2012-07-03 14:38:49,RT
273556,37502,2012-07-04 02:27:42,MT
122880,17644,2012-07-04 03:58:15,MT
39929,43993,2012-07-06 03:21:14,MT
304490,88,2012-07-03 15:51:18,MT
358195,27744,2012-07-04 09:44:04,RT
166006,28250,2012-07-04 08:21:44,RT
148281,88,2012-07-04 00:44:50,MT
16546,16546,2012-07-05 01:38:33,MT
357139,1881,2012-07-04 07:36:51,RT
200275,71,2012-07-06 19:17:42,RT
359295,44086,2012-07-07 00:50:26,MT
139817,3808,2012-07-04 06:31:11,MT
255932,519,2012-07-04 05:41:30,RT
130653,10593,2012-07-02 12:55:29,RT
392574,88,2012-07-04 01:46:55,MT
193565,220,2012-07-04 08:15:02,RT
66171,1343,2012-07-04 01:20:26,RT
403954,1988,2012-07-04 00:19:43,RT
123736,36216,2012-07-06 01:02:03,RT
392065,294416,2012-07-05 07:59:35,RT
348137,143366,2012-07-05 14:02:06,RT
9110,489,2012-07-04 05:09:01,RT
9960,62541,2012-07-05 15:48:33,MT
426411,15039,2012-07-04 01:15:55,RT
244418,30989,2012-07-06 08:48:03,RT
14602,14602,2012-07-04 10:29:37,MT
293014,1276,2012-07-04 08:02:18,RT
10971,1880,2012-07-04 18:43:26,RT
136476,39362,2012-07-04 09:36:32,MT
400710,1276,2012-07-06 09:05:43,RT
400997,32972,2012-07-04 05:10:26,RT
380530,7956,2012-07-04 07:16:09,RT
67853,30598,2012-07-04 02:48:38,RE
175373,356,2012-07-04 16:39:02,RT
202398,218995,2012-07-04 15:19:30,RT
184893,3998,2012-07-04 05:14:29,MT
237391,8767,2012-07-04 06:46:17,MT
76804,88,2012-07-05 05:00:01,MT
387758,387759,2012-07-04 01:42:46,MT
128270,69237,2012-07-03 22:38:20,RT
103730,16715,2012-07-04 03:33:35,RT
272380,59,2012-07-04 08:44:01,MT
176832,19426,2012-07-04 22:20:05,RT
321129,519,2012-07-04 11:24:26,RT
236491,220,2012-07-04 05:02:07,MT
317165,385633,2012-07-04 00:50:06,MT
69900,2417,2012-07-04 23:11:02,MT
226593,677,2012-07-05 09:02:19,RT
87790,2218,2012-07-04 03:18:11,RT
128324,5226,2012-07-03 06:50:13,RT
52865,26930,2012-07-04 12:54:13,MT
212935,47506,2012-07-04 00:30:27,RT
18094,12022,2012-07-04 06:28:54,RT
238745,3845,2012-07-04 05:30:05,RT
206855,222619,2012-07-04 02:57:13,MT
58294,42831,2012-07-03 10:27:04,MT
287256,59702,2012-07-04 07:16:10,MT
147968,74048,2012-07-04 12:01:16,MT
176466,677,2012-07-04 00:55:56,RT
323647,42,2012-07-04 03:56:28,RT
2838,51757,2012-07-04 11:57:22,RT
246653,89,2012-07-04 10:46:50,MT
186164,13809,2012-07-03 19:27:28,RT
365163,46526,2012-07-04 04:26:36,MT
79430,88,2012-07-04 01:16:56,MT
16312,3164,2012-07-04 03:24:13,MT
44386,27723,2012-07-06 10:03:22,MT
408611,51746,2012-07-04 06:26:53,RT
323145,5226,2012-07-03 23:59:15,RT
180782,245,2012-07-05 11:15:27,RT
403879,294416,2012-07-05 03:29:14,RT
216666,3549,2012-07-04 10:22:59,RT
429203,19913,2012-07-04 02:23:07,RT
228778,205,2012-07-05 02:00:38,MT
26347,3995,2012-07-06 08:36:28,MT
441959,349,2012-07-04 07:11:24,MT
429819,2941,2012-07-06 09:46:53,RT
194308,14201,2012-07-05 12:07:19,MT
154179,20920,2012-07-04 18:28:11,RT
250962,144615,2012-07-05 09:15:24,RT
120571,31650,2012-07-04 00:58:58,RT
369877,489,2012-07-04 05:18:35,RT
13748,74691,2012-07-04 06:28:40,MT
88879,22355,2012-07-04 18:40:34,RT
34919,58539,2012-07-04 07:09:38,RE
309547,1276,2012-07-04 02:44:41,RT
186392,58991,2012-07-04 12:21:21,RT
152415,35248,2012-07-04 11:43:07,RT
4528,88,2012-07-04 03:58:45,RT
420536,273,2012-07-04 05:38:45,RT
346633,122460,2012-07-04 12:47:53,RT
300210,34809,2012-07-04 06:08:46,RT
335212,36363,2012-07-06 05:31:48,RT
48483,22403,2012-07-04 11:08:36,MT
77727,14469,2012-07-06 08:29:58,RT
296839,324600,2012-07-04 08:26:11,MT
187539,2417,2012-07-05 01:03:53,MT
50967,677,2012-07-04 08:56:32,RE
91216,5155,2012-07-03 16:43:37,RT
117370,38353,2012-07-05 13:07:53,RT
379752,10063,2012-07-04 04:00:41,MT
9352,260792,2012-07-05 13:32:46,RT
9352,190527,2012-07-05 13:31:10,RT
329571,294416,2012-07-05 02:38:29,RT
108457,3334,2012-07-04 12:13:22,RT
28951,14166,2012-07-03 23:41:38,RT
325706,58991,2012-07-03 18:33:24,RT
294187,11960,2012-07-05 15:08:42,MT
413206,7637,2012-07-06 13:49:14,RT
99992,6940,2012-07-03 16:09:14,RT
79185,5226,2012-07-02 12:00:00,MT
151382,15536,2012-07-04 20:33:03,RT
72297,24967,2012-07-04 03:28:31,RT
159457,132769,2012-07-04 02:01:27,RT
212170,68285,2012-07-04 01:27:11,RT
236236,22991,2012-07-04 13:58:36,RT
19604,103451,2012-07-04 10:16:52,MT
341047,349,2012-07-04 00:47:58,RT
165626,2342,2012-07-04 07:32:28,MT
323102,14572,2012-07-04 06:59:32,RT
51944,14887,2012-07-05 15:49:18,RT
115100,157238,2012-07-04 02:02:11,MT
63380,33386,2012-07-04 05:33:33,MT
401447,1092,2012-07-02 11:51:19,RT
178928,1988,2012-07-04 00:53:47,RT
247419,14577,2012-07-04 03:48:32,MT
403958,973,2012-07-04 08:07:58,RT
93062,88,2012-07-04 22:17:18,RE
178068,7533,2012-07-04 12:31:46,RT
32706,88,2012-07-03 23:50:00,MT
191212,35369,2012-07-06 07:04:45,RT
90913,67282,2012-07-04 03:26:42,MT
7476,54290,2012-07-04 13:20:44,MT
320325,16321,2012-07-04 18:03:31,RT
317983,227148,2012-07-04 14:25:20,RT
429266,7627,2012-07-04 19:44:58,RT
32652,215990,2012-07-04 04:11:22,RE
324636,52413,2012-07-04 20:03:18,RT
365618,3603,2012-07-04 09:45:40,RE
171600,4259,2012-07-04 02:51:19,RT
144851,715,2012-07-04 13:03:54,RT
12212,12200,2012-07-04 03:33:32,MT
21035,69891,2012-07-03 06:41:26,RT
210646,14625,2012-07-05 14:55:50,RT
102874,50361,2012-07-06 21:03:18,RT
144791,1834,2012-07-04 21:22:21,RT
280876,11792,2012-07-04 10:55:16,MT
89805,13813,2012-07-04 00:38:45,MT
327911,715,2012-07-04 12:47:59,RT
450669,16783,2012-07-04 06:53:42,MT
111710,1988,2012-07-02 13:44:57,MT
173084,28664,2012-07-04 05:03:04,RT
150140,49676,2012-07-04 07:10:46,MT
279070,260594,2012-07-04 13:41:21,MT
1999,5897,2012-07-02 19:29:24,MT
179063,9341,2012-07-04 03:04:55,MT
236595,224460,2012-07-04 23:39:26,RE
210920,88,2012-07-03 23:30:30,RT
314821,68772,2012-07-04 09:10:05,RT
224726,220,2012-07-04 08:23:32,RT
30478,292198,2012-07-04 09:20:24,RT
384672,7698,2012-07-06 09:43:36,RT
10685,45231,2012-07-04 04:42:58,MT
251088,8021,2012-07-04 01:38:53,RT
295874,23694,2012-07-04 14:16:25,RT
273639,3393,2012-07-05 06:11:19,RT
152663,152665,2012-07-04 01:47:10,MT
362391,31240,2012-07-07 11:10:41,RT
5484,18944,2012-07-03 23:59:52,RT
79561,53572,2012-07-04 06:15:00,RT
343076,489,2012-07-04 05:28:00,RT
403263,16460,2012-07-04 10:26:08,RT
415572,6525,2012-07-05 03:12:01,RT
152768,1988,2012-07-04 02:39:22,RT
298355,230440,2012-07-04 16:24:51,MT
353850,14648,2012-07-04 11:05:32,RT
78830,14454,2012-07-04 14:48:03,RT
97112,7533,2012-07-04 10:16:19,RT
314769,278535,2012-07-04 06:57:54,RT
220798,677,2012-07-03 01:17:03,RT
282128,31240,2012-07-07 04:41:13,RT
70343,77,2012-07-06 06:07:25,RT
194285,55571,2012-07-06 00:10:43,RT
396241,26352,2012-07-04 01:46:19,RT
25941,2795,2012-07-05 17:03:20,RT
216224,120347,2012-07-04 01:17:33,RT
142345,133894,2012-07-05 03:16:00,RE
37598,349,2012-07-04 20:31:26,MT
167370,8005,2012-07-05 01:51:10,RT
298461,7533,2012-07-05 00:45:57,MT
347874,358393,2012-07-03 15:26:17,RT
112889,9964,2012-07-04 09:14:28,RT
53757,37796,2012-07-04 01:22:40,RT
352685,356,2012-07-04 07:41:07,RT
56163,88,2012-07-04 13:49:19,MT
388161,511,2012-07-02 11:17:47,RT
43482,88,2012-07-04 08:16:31,MT
23204,34324,2012-07-03 12:56:49,MT
291945,55471,2012-07-04 06:47:23,MT
175007,59155,2012-07-04 00:44:49,RT
339279,253872,2012-07-07 10:36:01,RT
24398,352,2012-07-04 07:45:47,RT
